"asin","title","imgUrl","productURL","stars","reviews","price","listPrice","category_id","isBestSeller","boughtInLastMonth"
"B0C7VTNCTM","Kids Tablet, 7 Inch Android 12.0 Tablet for Kids, 2 GB RAM 32 GB ROM, Parental Control Mode Tablets for Kids with Drop-prool Case, Google GMS Certified, Wi-Fi, Dual Camera, Eucational, Games","https://m.media-amazon.com/images/I/71riaLQJoyL._AC_UL320_.jpg","https://www.amazon.com/dp/B0C7VTNCTM","3.0","0","34.99","36.98","57","False","0"
"B09QH9L5GW","HP 2022 Stream 14inch HD Display, Intel Celeron N4020 Dual-Core Processor,4GB DDR4 Memory,128GB Storage(64GB eMMC+64GB Card),WiFi,Webcam,Bluetooth,1-Year Microsoft 365,Win10 S,Indigo Blue|TGCD Bundle","https://m.media-amazon.com/images/I/81SxqR-oVYL._AC_UL320_.jpg","https://www.amazon.com/dp/B09QH9L5GW","4.0","0","262.95","0.0","57","False","0"
"B0C5CZ87FD","Dell OptiPlex 7050 Mini PC Desktop Computers Micro PC,Intel 4 Core i5-7500T 32GB Ram DDR4 512GB M.2 NVMe SSD,AX210 Built-in WIFI 6e & Bluetooth 5.2, HDMI Dual Monitor Support, Windows 10 Pro (Renewed)","https://m.media-amazon.com/images/I/61AoTcyBmML._AC_UL320_.jpg","https://www.amazon.com/dp/B0C5CZ87FD","0.0","0","289.4","339.99","57","False","0"
"B09L5CJTY1","Lenovo IdeaPad 3 15.6"" FHD Touchscreen Laptop, Intel 4-Core i5-1135G7 (Up to 4.2GHz, Beat i7-1060G7),Iris Xe Graphics, 12GB DDR4 RAM, 256GB SSD, WiFi, HDMI, Lightweight, Windows 10 S W/TC Card","https://m.media-amazon.com/images/I/71h5bQzXMmL._AC_UL320_.jpg","https://www.amazon.com/dp/B09L5CJTY1","4.2","0","499.99","0.0","57","False","0"
"B09M94QBWW","HP [Windows 11 Home] Newest Laptop, 15.6” Full HD Display, AMD Athlon Silver 3050U Processor, 16GB RAM, 1TB SSD, Media Card Reader, USB Type-C, HDMI, Webcam, Wi-Fi, Bluetooth, Silver","https://m.media-amazon.com/images/I/61R-guvNR+L._AC_UL320_.jpg","https://www.amazon.com/dp/B09M94QBWW","4.5","0","498.0","0.0","57","False","0"
"B0C7GJPPDC","Lenovo 2023 Newest IdeaPad Flex 5 2-in-1 Laptop, 16"" 2.5K WQXGA Touchscreen Display, Intel Core i7-1255U Processor, 32GB DDR4 RAM, 512GB SSD, Intel Iris Xe Graphics, Webcam, Wi-Fi 6, Windows 11 Home","https://m.media-amazon.com/images/I/61kK+FqM+oL._AC_UL320_.jpg","https://www.amazon.com/dp/B0C7GJPPDC","3.0","0","0.0","0.0","57","False","0"
"B0C77XCHCR","Dell OptiPlex 7000 7010 Desktop Computer - Intel Core i7 13th Gen i7-13700T Hexadeca-core (16 Core) 1.40 GHz - 16 GB RAM DDR5 SDRAM - 256 GB M.2 PCI Express NVMe SSD - Black","https://m.media-amazon.com/images/I/41KrfQYd6NL._AC_UL320_.jpg","https://www.amazon.com/dp/B0C77XCHCR","0.0","0","1045.0","0.0","57","False","0"
"B0B9S9Q54W","HP 2022 Newest Upgraded Laptops for College Student & Business, 14 inch FHD Computer, AMD Ryzen 3 3250U(Beat i5-7200U), 16GB RAM, 1TB SSD, Webcam, Fast Charge, Light-Weight, Windows 11, LIONEYE MP","https://m.media-amazon.com/images/I/81us3pdU3YL._AC_UL320_.jpg","https://www.amazon.com/dp/B0B9S9Q54W","5.0","0","489.99","0.0","57","False","0"
"B08ZKY469Y","HP 15.6"", Core i3-1010, 4GB SDRAM, 128GB SSD, Natural Silver, Windows 10, 15-DW1024","https://m.media-amazon.com/images/I/71jjMXhZkXL._AC_UL320_.jpg","https://www.amazon.com/dp/B08ZKY469Y","4.7","0","315.0","0.0","57","False","0"
"B0BJDQP1XK","Lenovo Ideapad 3 14"" FHD (1920x1080) IPS LED Display, Fingerprint Reader, Intel Core i5-1135G7 up to 2.4GHz, 4Cores, 8GB RAM, 512GB SSD, HDMI, Arctic Grey, Windows 11 Home, EAT 64GB SD Card","https://m.media-amazon.com/images/I/51no3lTLPjL._AC_UL320_.jpg","https://www.amazon.com/dp/B0BJDQP1XK","4.7","0","470.0","0.0","57","False","0"
